transcript_id,cov,fpkm,tpm
STRG.13514.3,1.111759,0.222959,0.145177
STRG.13515.1,2.256312,0.452494,0.294637
STRG.13515.2,1.426799,0.286139,0.186316
STRG.13515.3,4.967869,0.996286,0.648721
STRG.13515.4,2.382346,0.47777,0.311095
STRG.13515.5,2.373864,0.476069,0.309987
STRG.13516.1,3.408061,0.683473,0.445036
STRG.13517.1,1.705882,0.342108,0.22276
STRG.13518.1,1.368806,0.274508,0.178743
STRG.13519.1,3.199446,0.641636,0.417794
STRG.13520.1,18.4746,3.705005,2.412476
STRG.13520.2,4.088973,0.820027,0.533952
STRG.13521.1,22.267439,4.465643,2.907757
STRG.13522.1,20.446701,4.100502,2.669999
STRG.13523.1,2.410256,0.483367,0.314739
STRG.13524.1,2.065184,0.414164,0.269679
STRG.13525.1,9.71215,1.947732,1.268245
STRG.13526.1,286.038025,57.363754,37.35181
STRG.13527.1,211.106384,42.336517,27.566984
STRG.13528.1,172.965607,34.687542,22.586432
STRG.13529.1,28.416716,5.698855,3.710751
STRG.13530.1,1.0,0.200546,0.130583
STRG.13531.1,2.591623,0.519739,0.338423
STRG.13532.1,1.0,0.200546,0.130583
STRG.13533.1,19.488678,3.908374,2.544897
STRG.13534.1,68.689278,13.775352,8.969678
STRG.13535.1,3.441791,0.690237,0.449441
STRG.13535.2,3.191833,0.640109,0.4168
STRG.13535.3,1.534088,0.307655,0.200326
STRG.13536.1,53.536827,10.73659,6.99102
STRG.13537.1,41.336536,8.289873,5.397864
STRG.13537.2,13.821933,2.771932,1.804915
STRG.13537.3,13.642854,2.736018,1.78153
STRG.13537.4,3.773752,0.75681,0.492789
STRG.13538.1,7.130139,1.42992,0.931078
STRG.13538.2,2.534299,0.508243,0.330937
STRG.13538.3,2.729278,0.547346,0.356398
STRG.13539.1,87.685616,17.58499,11.450284
STRG.13540.1,2.60936,0.523296,0.340739
STRG.13541.1,1.0,0.200546,0.130583
STRG.13542.1,13.139453,2.635063,1.715794
STRG.13543.1,9.15789,1.836577,1.195868
STRG.13543.2,2.002446,0.401582,0.261486
STRG.13544.1,100.885712,20.232214,13.173997
STRG.13545.1,2.13449,0.428063,0.278729
STRG.13546.1,2.188281,0.438851,0.285753
STRG.13547.1,4.343838,0.871139,0.567233
STRG.13547.2,4.115168,0.82528,0.537373
STRG.13548.1,11.044246,2.214878,1.442195
STRG.13548.2,14.025421,2.812741,1.831487
STRG.13549.1,1.69258,0.33944,0.221023
STRG.13550.1,1.793991,0.359778,0.234265
STRG.13551.1,1.0,0.200546,0.130583
STRG.13552.1,13.098044,2.626759,1.710387
STRG.13552.2,1.844174,0.369842,0.240818
STRG.13553.1,5.517909,1.106594,0.720547
STRG.13554.1,25.275091,5.068816,3.300507
STRG.13555.1,55.503464,11.130992,7.247829
STRG.13556.1,19.177996,3.846068,2.504328
STRG.13556.2,12.231916,2.453061,1.597285
STRG.13556.3,6.469233,1.297378,0.844774
STRG.13556.4,3.243528,0.650476,0.423551
STRG.13556.5,2.854139,0.572386,0.372703
STRG.13557.1,1.738099,0.348569,0.226967
STRG.13558.1,45.836029,9.192227,5.985423
STRG.13558.2,28.651051,5.745851,3.741351
STRG.13559.1,30.776415,6.172083,4.018888
STRG.13560.1,6702.703125,1344.199585,875.261597
STRG.13561.1,7.743228,1.552873,1.011137
STRG.13562.1,30.029024,6.022197,3.921291
STRG.13563.1,26.174955,5.24928,3.418014
STRG.13563.2,1.617953,0.324474,0.211278
STRG.13564.1,8.639075,1.732531,1.12812
STRG.13565.1,19.617598,3.934229,2.561732
STRG.13566.1,2144.084961,429.987427,279.981842
STRG.13567.1,1.0,0.200546,0.130583
STRG.13568.1,1.0,0.200546,0.130583
STRG.13569.1,4.345821,0.871536,0.567492
STRG.13570.1,1.0,0.200546,0.130583
STRG.13571.1,1.674851,0.335884,0.218708
STRG.13572.1,386.31842,77.474579,50.446766
STRG.13572.2,157.48999,31.583971,20.565573
STRG.13572.3,831.82489,166.819077,108.622505
STRG.13572.4,6.61601,1.326814,0.863941
STRG.13573.1,8.881054,1.781059,1.159718
STRG.13574.1,216.09935,43.337837,28.218981
STRG.13574.2,46.69025,9.363538,6.096971
STRG.13574.3,5.479221,1.098835,0.715495
STRG.13575.1,6.19025,1.241429,0.808344
STRG.13576.1,98.708969,19.795679,12.88975
STRG.13576.2,8.355595,1.67568,1.091102
STRG.13577.1,3.211232,0.643999,0.419334
STRG.13578.1,1.862415,0.3735,0.2432
STRG.13578.2,32.504299,6.518604,4.244521
STRG.13579.1,12.592098,2.525294,1.644319
STRG.13579.2,1.652819,0.331466,0.215831
STRG.13579.3,1.27204,0.255102,0.166107
STRG.13579.4,1.212505,0.243163,0.158333
STRG.13580.1,36.584251,7.336822,4.777295
STRG.13581.1,10.599841,2.125755,1.384163
STRG.13582.1,1.941423,0.389344,0.253518
STRG.13583.1,1.323877,0.265498,0.172876
STRG.13584.1,1.907292,0.3825,0.249061
STRG.13585.1,3.141548,0.630025,0.410234
STRG.13586.1,2.485568,0.49847,0.324574
STRG.13587.1,149.27652,29.936794,19.493031
STRG.13587.2,4.877439,0.97815,0.636912
STRG.13587.3,1.416344,0.284042,0.184951
STRG.13588.1,1.0,0.200546,0.130583
STRG.13589.1,1.543516,0.309546,0.201558
STRG.13590.1,15.287233,3.065792,1.996258
STRG.13591.1,1.0,0.200546,0.130583
STRG.13592.1,5.316436,1.066189,0.694238
STRG.13593.1,9.2649,1.858038,1.209842
STRG.13593.2,8.57832,1.720347,1.120186
STRG.13594.1,42.769882,8.577325,5.585036
STRG.13595.1,2.60898,0.52322,0.340689
STRG.13596.1,8.19374,1.643221,1.069966
STRG.13596.2,1.073485,0.215283,0.140179
STRG.13597.1,2.978395,0.597305,0.388929
STRG.13598.1,6.649011,1.333432,0.86825
STRG.13598.2,2.525151,0.506409,0.329743
STRG.13599.1,4.39764,0.881929,0.574259
STRG.13600.1,1.0,0.200546,0.130583
STRG.13601.1,1.551777,0.311203,0.202636
STRG.13602.1,2.361406,0.47357,0.30836
STRG.13603.1,1.0,0.200546,0.130583
STRG.13604.1,39.677242,7.957108,5.181189
STRG.13604.2,1.485154,0.297842,0.193936
STRG.13605.1,1.671696,0.335252,0.218296
STRG.13606.1,43.271271,8.677876,5.650509
STRG.13606.2,17.199963,3.449382,2.246029
STRG.13606.3,11.669625,2.340295,1.523859
STRG.13606.4,9.360126,1.877135,1.222277
STRG.13606.5,1.196769,0.240007,0.156278
STRG.13607.1,30.791151,6.175039,4.020813
STRG.13608.1,3.551524,0.712244,0.46377
STRG.13609.1,35.08802,7.036758,4.581912
STRG.13610.1,1.031762,0.206916,0.134731
STRG.13610.2,4.485567,0.899562,0.58574
STRG.13611.1,1.624355,0.325758,0.212114
STRG.13611.2,40.57486,8.137122,5.298402
STRG.13612.1,22.900293,4.59256,2.990398
STRG.13613.1,55.421181,11.114491,7.237085
STRG.13614.1,7.398061,1.483651,0.966064
STRG.13615.1,10.515473,2.108835,1.373146
STRG.13616.1,49.291058,9.885119,6.436593
STRG.13617.1,1.0,0.200546,0.130583
STRG.13618.1,151.878662,30.458643,19.832827
STRG.13619.1,5.535361,1.110094,0.722826
STRG.13620.1,89.603104,17.969536,11.700676
STRG.13621.1,1.469713,0.294745,0.19192
STRG.13622.1,8.080517,1.620514,1.055181
STRG.13623.1,83.491936,16.743965,10.902658
STRG.13624.1,24.320992,4.877475,3.175917
STRG.13625.1,12.106747,2.427958,1.58094
STRG.13625.2,2.487479,0.498854,0.324823
STRG.13626.1,10.016129,2.008693,1.30794
STRG.13627.1,69.048744,13.847443,9.016618
STRG.13627.2,3.918279,0.785795,0.511662
STRG.13628.1,23.118563,4.636333,3.0189
STRG.13628.2,10.679228,2.141675,1.39453
STRG.13628.3,10.571361,2.120043,1.380444
STRG.13628.4,3.764551,0.754965,0.491588
STRG.13629.1,7.920478,1.588419,1.034283
STRG.13630.1,1.529344,0.306704,0.199707
STRG.13631.1,3.485277,0.698958,0.455119
STRG.13631.2,2.061843,0.413494,0.269242
STRG.13632.1,1.0,0.200546,0.130583
STRG.13633.1,1.801539,0.361291,0.235251
STRG.13634.1,1.0,0.200546,0.130583
STRG.13635.1,1.0,0.200546,0.130583
STRG.13636.1,14.907032,2.989544,1.946611
STRG.13636.2,4.835827,0.969805,0.631479
STRG.13636.3,1.317151,0.264149,0.171998
STRG.13637.1,17.275614,3.464553,2.255908
STRG.13638.1,1.211295,0.24292,0.158175
STRG.13638.2,1.064625,0.213506,0.139022
STRG.13639.1,6.151887,1.233736,0.803334
STRG.13639.2,3.480727,0.698045,0.454525
STRG.13639.3,2.148787,0.43093,0.280596
STRG.13640.1,8.383996,1.681376,1.09481
STRG.13641.1,6.025435,1.208376,0.786822
STRG.13642.1,48.446167,9.715679,6.326264
STRG.13642.2,11.910845,2.388671,1.555358
STRG.13642.3,2.903229,0.582231,0.379113
STRG.13642.4,1.190362,0.238722,0.155441
STRG.13642.5,1.137161,0.228053,0.148494
STRG.13643.1,217.393387,43.597351,28.387962
STRG.13643.2,42.142788,8.451564,5.503148
STRG.13644.1,12.51224,2.509279,1.633891
STRG.13644.2,2.479526,0.497259,0.323785
STRG.13644.3,2.449689,0.491275,0.319889
STRG.13644.4,1.844045,0.369816,0.240802
STRG.13645.1,213.102066,42.736744,27.827587
STRG.13646.1,13.228819,2.652985,1.727464
STRG.13647.1,78.353897,15.713552,10.231716
STRG.13647.2,19.652994,3.941328,2.566354
STRG.13647.3,11.139357,2.233952,1.454615
STRG.13647.4,3.403572,0.682572,0.44445
STRG.13648.1,7.735049,1.551232,1.010069
STRG.13648.2,2.294864,0.460226,0.299671
STRG.13648.3,2.055114,0.412145,0.268364
STRG.13648.4,1.614762,0.323834,0.210861
STRG.13649.1,7.534994,1.511112,0.983945
STRG.13650.1,3.474268,0.69675,0.453682
STRG.13651.1,1.808057,0.362598,0.236102
STRG.13652.1,6.314024,1.266252,0.824507
STRG.13653.1,2.347732,0.470828,0.306575
STRG.13654.1,107.224983,21.503531,14.001801
STRG.13654.2,39.14077,7.849521,5.111134
STRG.13655.1,2.648371,0.53112,0.345833
STRG.13656.1,11.584557,2.323235,1.512751
STRG.13657.1,1.69697,0.34032,0.221596
STRG.13658.1,1.200631,0.240782,0.156782
STRG.13659.1,1.176871,0.236017,0.15368
STRG.13660.1,2.676028,0.536666,0.349445
STRG.13661.1,7.849171,1.574119,1.024971
STRG.13662.1,16.739609,3.35706,2.185915
STRG.13663.1,9.557228,1.916663,1.248015
STRG.13663.2,2.329792,0.46723,0.304232
STRG.13664.1,6.901578,1.384083,0.901231
STRG.13665.1,1.0,0.200546,0.130583
STRG.13666.1,11.396985,2.285619,1.488257
STRG.13667.1,2.333279,0.46793,0.304687
STRG.13667.2,2.956427,0.592899,0.38606
STRG.13668.1,6.531731,1.309912,0.852935
STRG.13668.2,31.516998,6.320604,4.115596
STRG.13669.1,17.198675,3.449124,2.245861
STRG.13670.1,33.785923,6.775628,4.41188
STRG.13671.1,62.484657,12.531041,8.159457
STRG.13671.2,14.392098,2.886276,1.879369
STRG.13672.1,1.916741,0.384395,0.250295
STRG.13673.1,31.12426,6.241843,4.064311
STRG.13674.1,1.0,0.200546,0.130583
STRG.13675.1,1.941889,0.389438,0.253578
STRG.13676.1,2.857809,0.573122,0.373182
STRG.13677.1,8.156218,1.635696,1.065066
STRG.13678.1,1.0,0.200546,0.130583
STRG.13679.1,5.466942,1.096373,0.713892
STRG.13680.1,1.027228,0.206006,0.134139
STRG.13681.1,4.421206,0.886655,0.577336
STRG.13682.1,1.0,0.200546,0.130583
STRG.13683.1,12.358299,2.478406,1.613788
STRG.13684.1,33.516487,6.721594,4.376696
STRG.13685.1,4.379653,0.878321,0.57191
STRG.13686.1,2.551806,0.511754,0.333223
STRG.13687.1,3.01271,0.604187,0.39341
STRG.13688.1,1.760599,0.353081,0.229905
STRG.13689.1,2.940106,0.589626,0.383929
STRG.13690.1,39.063007,7.833926,5.100979
STRG.13690.2,3.747153,0.751476,0.489316
STRG.13691.1,6.039402,1.211177,0.788646
STRG.13692.1,4.018025,0.805798,0.524687
STRG.13693.1,4.681085,0.938772,0.611272
STRG.13694.1,2.898103,0.581203,0.378444
STRG.13695.1,2.810029,0.56354,0.366943
STRG.13696.1,1.0,0.200546,0.130583
STRG.13697.1,4.860684,0.97479,0.634724
STRG.13698.1,146.883194,29.456823,19.180504
STRG.13698.2,20.859013,4.183189,2.72384
STRG.13698.3,7.405354,1.485113,0.967016
STRG.13698.4,4.700609,0.942688,0.613821
STRG.13699.1,1.867675,0.374555,0.243887
STRG.13700.1,22.326685,4.477525,2.915494
STRG.13701.1,6.055449,1.214395,0.790741
STRG.13701.2,1.363375,0.273419,0.178034
STRG.13702.1,2.678768,0.537216,0.349803
STRG.13703.1,1.0,0.200546,0.130583
STRG.13704.1,1.0,0.200546,0.130583
STRG.13705.1,1.244953,0.24967,0.16257
STRG.13706.1,2.707246,0.542927,0.353521
STRG.13707.1,10.387105,2.083091,1.356383
STRG.13708.1,1.0,0.200546,0.130583
STRG.13709.1,4.329295,0.868222,0.565334
STRG.13710.1,6.069015,1.217116,0.792512
STRG.13710.2,5.969174,1.197093,0.779475
STRG.13710.3,2.576548,0.516716,0.336454
STRG.13710.4,2.509627,0.503295,0.327716
STRG.13711.1,10.151134,2.035768,1.325569
STRG.13712.1,306.348114,61.436859,40.003971
STRG.13712.2,8.49638,1.703914,1.109486
STRG.13712.3,3.663049,0.734609,0.478333
STRG.13712.4,3.984147,0.799004,0.520263
STRG.13712.5,1.976059,0.396291,0.25804
STRG.13713.1,3.604944,0.722957,0.470746
STRG.13713.2,25.46715,5.107333,3.325586
STRG.13714.1,6.461742,1.295876,0.843796
STRG.13715.1,7.592369,1.522618,0.991437
STRG.13715.2,2.378163,0.476931,0.310549
STRG.13715.3,1.839393,0.368883,0.240194
STRG.13716.1,3.299222,0.661645,0.430824
STRG.13717.1,2.138186,0.428804,0.279212
STRG.13718.1,5.597898,1.122635,0.730992
STRG.13719.1,153.959,30.875847,20.104485
STRG.13719.2,1.407308,0.28223,0.183771
STRG.13720.1,1.0,0.200546,0.130583
STRG.13721.1,17.284094,3.466254,2.257015
STRG.13722.1,16.342766,3.277475,2.134094
STRG.13722.2,2.956824,0.592979,0.386112
STRG.13723.1,11.489624,2.304197,1.500354
STRG.13724.1,47.355747,9.497001,6.183873
STRG.13725.1,2.939781,0.589561,0.383887
STRG.13726.1,23.714106,4.755766,3.096668
STRG.13727.1,14.313488,2.870511,1.869104
STRG.13728.1,6.911883,1.38615,0.902577
STRG.13729.1,27.763964,5.567949,3.625512
STRG.13730.1,14.420691,2.89201,1.883103
STRG.13730.2,4.741815,0.950952,0.619202
STRG.13731.1,13.180251,2.643245,1.721122
STRG.13732.1,34.347733,6.888297,4.485243
STRG.13733.1,1.0,0.200546,0.130583
STRG.13734.1,6.180497,1.239473,0.80707
STRG.13735.1,12.086424,2.423883,1.578286
STRG.13736.1,3.106638,0.623024,0.405675
STRG.13736.2,2.87547,0.576664,0.375489
STRG.13737.1,8.097619,1.623944,1.057414
STRG.13738.1,7.551763,1.514475,0.986135
STRG.13739.1,6.385432,1.280572,0.833831
STRG.13740.1,25.289431,5.071692,3.302379
STRG.13740.2,13.546365,2.716668,1.76893
STRG.13741.1,3.665504,0.735102,0.478654
STRG.13742.1,2.475814,0.496514,0.3233
STRG.13743.1,1.0,0.200546,0.130583
STRG.13744.1,9.606645,1.926573,1.254468
STRG.13745.1,25.047224,5.023118,3.270751
STRG.13746.1,1.810326,0.363053,0.236398
STRG.13747.1,2.994141,0.600463,0.390985
STRG.13748.1,2.041861,0.409487,0.266633
STRG.13748.2,1.088855,0.218365,0.142186
STRG.13749.1,10.459834,2.097677,1.36588
STRG.13749.2,2.514447,0.504262,0.328345
STRG.13750.1,6.926398,1.389061,0.904472
STRG.13751.1,15.677602,3.144079,2.047234
STRG.13751.2,2.273287,0.455898,0.296853
STRG.13752.1,43.110302,8.645594,5.629488
STRG.13752.2,5.470745,1.097135,0.714388
STRG.13753.1,3.875907,0.777297,0.506129
STRG.13754.1,26.438446,5.302122,3.452421
STRG.13755.1,45.700298,9.165007,5.9677
STRG.13756.1,3.183649,0.638468,0.415732
STRG.13757.1,13.090092,2.625164,1.709348
STRG.13757.2,4.616105,0.925741,0.602787
STRG.13757.3,3.670083,0.73602,0.479252
STRG.13757.4,2.452705,0.49188,0.320282
STRG.13758.1,1.0,0.200546,0.130583
STRG.13759.1,10.308405,2.067308,1.346106
STRG.13760.1,2.159157,0.43301,0.28195
STRG.13761.1,1.0,0.200546,0.130583
STRG.13762.1,87.761589,17.600227,11.460205
STRG.13763.1,1.0,0.200546,0.130583
STRG.13764.1,15.196667,3.047629,1.984432
STRG.13765.1,19.487333,3.908104,2.544722
STRG.13765.2,11.234778,2.253089,1.467075
STRG.13766.1,1.0,0.200546,0.130583
STRG.13767.1,23.62059,4.737012,3.084456
STRG.13768.1,30.01235,6.018854,3.919114
STRG.13769.1,7.782724,1.560793,1.016294
STRG.13770.1,93.446579,18.740328,12.202569
STRG.13771.1,241.643204,48.460552,31.554585
STRG.13772.1,7.547114,1.513543,0.985528
STRG.13773.1,3.418946,0.685656,0.446458
STRG.13773.2,2.5228,0.505937,0.329436
STRG.13773.3,12.070295,2.420648,1.57618
STRG.13773.4,3.791575,0.760385,0.495117
STRG.13773.5,67.64679,13.566285,8.833547
STRG.13773.6,52.663979,10.561545,6.87704
STRG.13773.7,16.385283,3.286001,2.139646
STRG.13773.8,15.086172,3.02547,1.970003
STRG.13773.9,13.20483,2.648175,1.724331
STRG.13773.10,10.629819,2.131767,1.388078
STRG.13773.11,4.07585,0.817395,0.532238
STRG.13773.12,3.806382,0.763354,0.49705
STRG.13773.13,3.090359,0.619759,0.403549
STRG.13774.1,18.783371,3.766928,2.452796
STRG.13775.1,21.135675,4.238673,2.759968
STRG.13776.1,10.815348,2.168974,1.412305
STRG.13777.1,2.495658,0.500494,0.325891
STRG.13778.1,1.0,0.200546,0.130583
STRG.13779.1,1.981588,0.397399,0.258762
STRG.13780.1,12.009101,2.408376,1.568189
STRG.13781.1,3.740819,0.750206,0.488489
STRG.13782.1,22.328033,4.477796,2.91567
STRG.13782.2,1.622986,0.325483,0.211935
STRG.13783.1,85.715767,17.189945,11.193054
STRG.13783.2,20.184797,4.047978,2.635799
STRG.13784.1,22.926641,4.597844,2.993838
STRG.13784.2,8.206737,1.645827,1.071663
STRG.13785.1,3.410995,0.684061,0.445419
STRG.13786.1,131.401489,26.35203,17.15885
STRG.13787.1,133.035492,26.679722,17.372223
STRG.13788.1,21.013409,4.214153,2.744002
STRG.13788.2,12.56537,2.519933,1.640828
STRG.13789.1,2.709985,0.543476,0.353879
STRG.13790.1,1.565094,0.313873,0.204375
STRG.13789.2,17.049294,3.419166,2.226354
STRG.13791.1,40.303699,8.082741,5.262993
STRG.13792.1,109.880997,22.036184,14.348632
STRG.13792.2,4.642817,0.931098,0.606275
STRG.13793.1,3.109366,0.623571,0.406032
STRG.13794.1,11.011271,2.208265,1.437889
STRG.13795.1,11.065714,2.219183,1.444998
STRG.13795.2,2.776266,0.556769,0.362534
STRG.13796.1,1.65942,0.33279,0.216693
STRG.13797.1,2.781059,0.55773,0.36316
STRG.13798.1,1.699468,0.340821,0.221922
STRG.13799.1,7.026978,1.409232,0.917606
STRG.13800.1,10.597881,2.125361,1.383907
STRG.13801.1,4.395746,0.881549,0.574011
STRG.13802.1,3.85088,0.772278,0.502861
STRG.13802.2,2.902346,0.582054,0.378998
STRG.13803.1,51.922729,10.41289,6.780245
STRG.13803.2,2.008679,0.402832,0.2623
STRG.13804.1,2.270037,0.455247,0.296429
STRG.13805.1,2.174274,0.436042,0.283924
STRG.13806.1,403.873657,80.995209,52.739185
STRG.13807.1,1.890287,0.379089,0.24684
STRG.13808.1,33.132164,6.644519,4.32651
STRG.13809.1,230.981949,46.322479,30.162403
STRG.13810.1,11.509919,2.308267,1.503004
STRG.13811.1,6.626667,1.328951,0.865333
STRG.13812.1,1.656164,0.332137,0.216267
STRG.13813.1,1.0,0.200546,0.130583
STRG.13814.1,1.78487,0.357948,0.233074
STRG.13815.1,32.035416,6.424571,4.183293
STRG.13815.2,1.308307,0.262376,0.170843
STRG.13816.1,6.502735,1.304097,0.849149
STRG.13816.2,4.620032,0.926528,0.603299
STRG.13817.1,1.996094,0.400308,0.260657
STRG.13818.1,15.924862,3.193666,2.079522
STRG.13818.2,58.914413,11.815044,7.693243
STRG.13818.3,6.190925,1.241565,0.808432
STRG.13819.1,1.478664,0.29654,0.193089
STRG.13820.1,10.504272,2.106589,1.371683
STRG.13820.2,9.167745,1.838554,1.197155
STRG.13821.1,7.388702,1.481774,0.964842
STRG.13822.1,1.992683,0.399624,0.260211
STRG.13823.1,9.858731,1.977128,1.287386
STRG.13824.1,11.681197,2.342616,1.52537
STRG.13825.1,2.882707,0.578115,0.376434
STRG.13826.1,10.451746,2.096055,1.364824
STRG.13826.2,8.745681,1.75391,1.14204
STRG.13827.1,11.036098,2.213244,1.441131
STRG.13828.1,1.0,0.200546,0.130583
STRG.13829.1,56.26318,11.28335,7.347036
STRG.13829.2,50.489677,10.125497,6.593112
STRG.13830.1,6.215786,1.24655,0.811678
STRG.13831.1,2.14385,0.42994,0.279951
STRG.13832.1,7.223345,1.448612,0.943249
STRG.13832.2,3.762975,0.754649,0.491382
STRG.13833.1,9.128929,1.830769,1.192086
STRG.13833.2,5.988057,1.20088,0.781941
STRG.13833.3,3.584781,0.718913,0.468113
STRG.13833.4,11.825017,2.371459,1.544151
STRG.13833.5,32.75769,6.56942,4.27761
STRG.13833.6,4.412366,0.884882,0.576182
STRG.13833.7,3.404433,0.682745,0.444562
STRG.13834.1,11.001039,2.206213,1.436553
STRG.13835.1,468.371002,93.929886,61.161469
STRG.13836.1,18.396112,3.689265,2.402226
STRG.13837.1,4.869149,0.976488,0.63583
STRG.13838.1,1.0,0.200546,0.130583
STRG.13839.1,2.13857,0.428881,0.279262
STRG.13840.1,14.069571,2.821595,1.837252
STRG.13840.2,10.630737,2.131951,1.388198
STRG.13840.3,6.405435,1.284584,0.836443
STRG.13841.1,112.721992,22.605932,14.719618
STRG.13842.1,4.433558,0.889132,0.578949
STRG.13843.1,6.434021,1.290316,0.840176
STRG.13844.1,7.450886,1.494245,0.972962
STRG.13845.1,55.531887,11.136692,7.251541
STRG.13846.1,26.535021,5.321489,3.465032
STRG.13847.1,27.850225,5.585248,3.636776
STRG.13848.1,1.0,0.200546,0.130583
STRG.13849.1,5.509716,1.104951,0.719477
STRG.13850.1,6.372873,1.278054,0.832191
STRG.13850.2,4.219254,0.846154,0.550964
STRG.13851.1,15.434147,3.095255,2.015443
STRG.13852.1,5.713678,1.145855,0.746111
STRG.13853.1,1.429878,0.286756,0.186718
STRG.13854.1,40.822731,8.186831,5.33077
STRG.13854.2,1.845928,0.370193,0.241048
STRG.13855.1,9.831242,1.971615,1.283797
STRG.13855.2,2.081749,0.417486,0.271842
STRG.13856.1,222.944504,44.710606,29.112844
STRG.13856.2,3.64031,0.730049,0.475364
STRG.13857.1,127.684769,25.606657,16.673508
STRG.13857.2,29.482239,5.912542,3.84989
STRG.13857.3,12.9216,2.591374,1.687346
STRG.13857.4,2.772125,0.555938,0.361993
STRG.13857.5,1.209418,0.242544,0.15793
STRG.13858.1,143.795837,28.837664,18.777346
STRG.13859.1,8.895303,1.783916,1.161579
STRG.13859.2,6.980953,1.400002,0.911596
STRG.13859.3,1.071811,0.214947,0.139961
STRG.13859.4,7.323006,1.468599,0.956263
STRG.13860.1,7.462373,1.496548,0.974462
STRG.13861.1,1.815476,0.364086,0.237071
STRG.13862.1,58.353405,11.702536,7.619985
STRG.13862.2,30.889088,6.19468,4.033601
STRG.13862.3,11.226512,2.251431,1.465996
STRG.13862.4,1.468673,0.294536,0.191784
STRG.13863.1,6.83324,1.370378,0.892308
STRG.13864.1,12.294224,2.465556,1.605421
STRG.13864.2,5.820471,1.167271,0.760057
STRG.13865.1,3.614649,0.724903,0.472013
STRG.13866.1,1.867617,0.374543,0.24388
STRG.13867.1,35.678566,7.15519,4.659027
STRG.13867.2,3.391398,0.680131,0.44286
STRG.13868.1,27.299021,5.474707,3.564798
STRG.13868.2,2.634592,0.528357,0.344034
STRG.13869.1,55.995182,11.229604,7.31204
STRG.13870.1,2.025268,0.406159,0.264466
STRG.13871.1,2.899804,0.581544,0.378666
STRG.13872.1,2.489103,0.499179,0.325035
STRG.13873.1,1.499239,0.300666,0.195776
STRG.13874.1,143.765335,28.831549,18.773361
STRG.13875.1,4.022426,0.806681,0.525262
STRG.13876.1,3.516644,0.705249,0.459215
STRG.13877.1,1.0,0.200546,0.130583
STRG.13878.1,18.195393,3.649011,2.376016
STRG.13879.1,24.993334,5.012311,3.263714
STRG.13880.1,3.184308,0.6386,0.415818
STRG.13880.2,1.14222,0.229068,0.149155
STRG.13881.1,1.95329,0.391724,0.255067
STRG.13882.1,1.278703,0.256439,0.166977
STRG.13883.1,1.0,0.200546,0.130583
STRG.13884.1,1.0,0.200546,0.130583
STRG.13885.1,32.194298,6.456434,4.20404
STRG.13886.1,1.308389,0.262392,0.170854
STRG.13887.1,11.918119,2.39013,1.556308
STRG.13888.1,7.540467,1.51221,0.98466
STRG.13888.2,1.57412,0.315683,0.205554
STRG.13889.1,17.505312,3.510619,2.285903
STRG.13889.2,1.752226,0.351402,0.228812
STRG.13889.3,1.036052,0.207776,0.135291
STRG.13890.1,1.0,0.200546,0.130583
STRG.13891.1,1.0,0.200546,0.130583
STRG.13892.1,1.216612,0.243987,0.158869
STRG.13893.1,23.389864,4.690741,3.054327
STRG.13894.1,2.219072,0.445026,0.289774
STRG.13895.1,9.485058,1.902189,1.238591
STRG.13896.1,1.0,0.200546,0.130583
STRG.13897.1,1.0,0.200546,0.130583
STRG.13898.1,1.937984,0.388655,0.253068
STRG.13899.1,1.0,0.200546,0.130583
STRG.13900.1,1.0,0.200546,0.130583
STRG.13901.1,180.678619,36.234356,23.593624
STRG.13902.1,1497.151978,300.247681,195.503159
STRG.13902.2,645.597351,129.471909,84.304283
STRG.13902.3,21.850128,4.381954,2.853263
STRG.13902.4,12.510962,2.509022,1.633724
STRG.13903.1,1.504525,0.301726,0.196466
STRG.13904.1,59.044628,11.841158,7.710247
STRG.13905.1,3.038095,0.609277,0.396725
STRG.13906.1,8.518453,1.708341,1.112368
STRG.13906.2,44382.695312,8900.767578,5795.64209
STRG.13907.1,1.870582,0.375138,0.244267
STRG.13908.1,3.092771,0.620243,0.403864
STRG.13909.1,12.545619,2.515972,1.638249
STRG.13909.2,1.193118,0.239275,0.155801
STRG.13910.1,3.04954,0.611573,0.398219
STRG.13911.1,105.062401,21.069834,13.719402
STRG.13911.2,1.04207,0.208983,0.136077
STRG.13912.1,1.130972,0.226812,0.147686
STRG.13913.1,37.40202,7.500821,4.884082
STRG.13914.1,197.118271,39.531258,25.74037
STRG.13915.1,1.291423,0.25899,0.168638
STRG.13915.2,6.061755,1.21566,0.791564
STRG.13916.1,2.663941,0.534242,0.347866
STRG.13917.1,1.879625,0.376951,0.245448
STRG.13918.1,4.514875,0.90544,0.589568
STRG.13918.2,3.38894,0.679638,0.442539
STRG.13918.3,15.086069,3.025449,1.96999
STRG.13919.1,1.0,0.200546,0.130583
STRG.13920.1,1.706413,0.342214,0.222829
STRG.13921.1,19.289074,3.868345,2.518832
STRG.13921.2,9.294898,1.864054,1.213759
STRG.13922.1,2.666358,0.534727,0.348182
STRG.13923.1,1.765766,0.354117,0.23058
STRG.13924.1,2.212766,0.443761,0.28895
STRG.13925.1,5.128276,1.028455,0.669668
STRG.13926.1,28.75909,5.767518,3.755459
STRG.13927.1,1.348907,0.270518,0.176145
